CONTRAT_CLIENT|OFFRE_COMMERCIAL|DESC_SEGMENT_CLIENT|DATE_ACTIVATION|STATUT
CC_59948605|PRE - TT 1000%|Residentiels|29/05/2010 10:43:48|A
CC_55578635|PRE - 900 bonus|Residentiels|09/06/2010 10:37:51|A
CC_50988670|PRE - 900 bonus|Residentiels|27/10/2010 17:54:09|A
CC_59038673|PRE - 900 bonus|Residentiels|31/07/2010 18:59:20|A
CC_58799006|PRE - Trankil TT|Residentiels|27/12/2010 09:22:00|A
CC_53769007|PRE - Double Reinstal|Residentiels|31/07/2011 16:57:24|A
CC_59549007|PRE - Binetna|Residentiels|31/12/2010 11:07:58|A
CC_56719010|PRE - TT 1000%|Residentiels|07/01/2011 13:14:35|A
CC_54739084|PRE - TT 1000%|Residentiels|09/10/2010 09:49:28|A
CC_57709209|PRE - Double|Residentiels|23/12/2010 10:53:42|A
CC_58749236|PRE - TT 1500%|Residentiels|28/04/2011 14:17:06|A
CC_53579303|PRE - TT 1500%|Residentiels|16/02/2011 15:03:08|A
CC_54189907|PRE - TT 1500%|Residentiels|25/10/2012 12:49:46|A
CC_59699907|PRE - TT 1500%|Residentiels|05/10/2011 12:09:11|A
CC_54379948|PRE - 900 bonus|Residentiels|02/05/2011 09:10:29|A
CC_53719098|PRE - Family Connect|Entreprise/Soho|31/08/2010 23:14:21|D
CC_58628766|Corporate Optimum Plus|Entreprise/Soho|20/08/2010 08:57:12|A
CC_54847735|PRE - 900 bonus|Residentiels|10/02/2010 10:53:37|A
CC_53638527|PRE - Trankil TT|Residentiels|31/08/2010 00:26:41|A
CC_50148537|PRE - TT 1500%|Residentiels|10/12/2010 11:07:23|S
CC_54548547|PRE - 900 bonus|Residentiels|13/09/2010 13:26:26|A
CC_56448562|PRE - TT 1500%|Residentiels|30/11/2010 17:37:59|A
CC_51258579|PRE - TT 1500%|Residentiels|24/09/2010 16:13:41|A
CC_51098617|PRE - TT 1500%|Residentiels|27/05/2010 20:49:00|A
CC_51868617|PRE - TT 1000%|Residentiels|19/05/2010 10:51:27|A
CC_50868667|PRE - Trankil TT|Residentiels|02/07/2012 11:23:18|A
CC_58538670|PRE - Trankil TT|Residentiels|01/09/2010 03:25:06|S
CC_58429180|PRE - TT 1500%|Residentiels|13/09/2010 12:22:16|A
CC_57799980|PRE - Binetna|Residentiels|24/03/2011 16:47:51|A
CC_51397908|PRE - TT 1500%|Residentiels|22/06/2010 17:52:55|A
CC_51107930|PRE - Day Pass|Residentiels|07/02/2011 13:30:24|A
CC_51018527|PRE - Trankil TT|Residentiels|07/06/2011 16:54:04|A
CC_55378557|PRE - Trankil TT|Residentiels|31/08/2010 10:38:18|A
CC_54738597|PRE - 1=11|Residentiels|11/09/2010 12:28:44|A
CC_51938632|PRE - Double|Residentiels|29/05/2010 13:48:34|A
CC_51538675|PRE - Trankil TT|Residentiels|30/07/2010 12:42:14|A
CC_57338708|PRE - TT 1500%|Residentiels|29/06/2010 09:10:24|A
CC_56968840|PRE - 900 bonus|Residentiels|02/12/2010 09:35:16|A
CC_50258947|PRE - Corporate Optimum Family|Entreprise/Soho|15/12/2010 13:23:27|A
CC_57929007|PRE - Oulidha 1000%|Residentiels|26/08/2011 17:54:27|A
CC_51999026|PRE - Trankil TT|Enterprise/KeyAccounts|01/01/2012 13:53:00|A
CC_52049035|PRE - Double|Residentiels|12/02/2011 17:05:09|A
CC_56339689|PRE - Corporate Optimum Family|Enterprise/SME|08/12/2010 02:54:12|A
CC_59869965|PRE - TT 1500%|Enterprise/SME|09/03/2011 17:20:09|A
CC_54027454|PRE - Ola|Residentiels|12/07/2006|A
CC_53007894|PRE - Trankil TT|Residentiels|19/11/2010 09:12:38|A
CC_51458386|PRE - Classe_Regions|Residentiels|25/04/2010 08:34:07|S
CC_58648751|PRE - 1=11|Residentiels|03/09/2010 11:58:25|A
CC_50138758|PRE - Double|Residentiels|02/09/2010 12:16:00|A
CC_59748835|PRE - Trankil TT|Enterprise/SME|15/06/2010 02:13:05|A
CC_55759666|PRE - TT 1500%|Residentiels|18/10/2010 11:17:45|A
CC_53379702|PRE - TT 1500%|B2B2C amicale|30/12/2010 20:19:10|A
CC_55689926|PRE - Oulidha 1000%|Residentiels|06/03/2011 10:50:58|A
CC_51297783|PRE - TT 1000%|Residentiels|08/09/2010 10:07:56|A
CC_57927804|PRE - TT 1000%|Residentiels|08/03/2010 15:08:40|A
CC_57337896|PRE - 900 bonus|Residentiels|28/07/2010 17:22:53|A
CC_56607932|PRE - Trankil TT|Residentiels|05/02/2010 14:32:20|A
CC_52648494|PRE - TT 1500%|Residentiels|07/08/2010 12:57:33|A
CC_59038596|PRE - TT 1500%|Residentiels|13/07/2010 09:41:39|A
CC_57218627|PRE - 900 bonus|Entreprise/Soho|06/06/2010 11:03:40|A
CC_51128633|PRE - TT 1500%|Residentiels|31/12/2010 12:58:56|A
CC_54918661|PRE - Trankil TT|Residentiels|17/07/2010 21:50:54|A
CC_51658690|PRE - Trankil TT|Residentiels|01/07/2010 23:41:18|A
CC_58409010|PRE - TT 1000%|Residentiels|24/04/2011 12:57:11|A
CC_50479012|PRE - TT 1500%|Residentiels|24/04/2011 09:10:12|A
CC_53329017|PRE - 900 bonus|Residentiels|30/09/2010 07:47:59|S
CC_57059037|PRE - Trankil TT|Residentiels|02/07/2011 12:53:25|A
CC_58719040|PRE - TT 1500%|Residentiels|08/07/2011 18:46:25|A
CC_50039145|PRE - TT 1500%|Residentiels|29/11/2010 11:37:19|A
CC_5218245|PRE - New Elissa|Elissa|23/03/2010 16:56:47|A
CC_5239280|PRE - New Elissa|Elissa|19/06/2010 10:55:12|A
CC_5169672|PRE - Elissa 300%|Elissa|04/04/2010 18:39:09|A
CC_59347729|PRE - 900 bonus|Residentiels|22/02/2010 09:13:20|A
CC_55957735|PRE - 1=11|Residentiels|01/02/2010 10:10:42|A
CC_57558236|PRE - New Elissa|Elissa|21/11/2010 17:41:07|A
CC_57068655|PRE - Day Pass|Residentiels|23/01/2011 16:18:25|A
CC_52508738|PRE - Trankil TT|Residentiels|13/09/2010 09:54:27|S
CC_52968758|PRE - Trankil TT|Residentiels|02/08/2010 08:44:05|A
CC_56138867|PRE - Day Pass|Residentiels|23/09/2013 19:27:21|A
CC_51578915|PRE - TT 1500%|Residentiels|10/01/2011 10:53:26|A
CC_53509366|PRE - Elissa 300%|Elissa|08/11/2010 23:04:29|A
CC_57189557|PRE - Elissa 300%|Elissa|15/03/2011 13:42:30|A
CC_5187514|PRE - Elissa 300%|Elissa|11/10/2010 19:13:33|A
CC_5077780|PRE - New Elissa|Elissa|04/05/2010 08:30:17|A
CC_5308498|PRE - New Elissa|Elissa|21/04/2010 15:11:46|A
CC_5048652|PRE - New Elissa|Elissa|02/10/2010 11:00:08|A
CC_5809472|PRE - Trankil ELISSA|Elissa|28/04/2010 11:27:06|A
CC_54428155|PRE - New Elissa|Elissa|20/09/2010 13:34:23|S
CC_51458166|PRE - Elissa 300%|Elissa|28/06/2010 10:23:48|A
CC_59108301|PRE - New Elissa|Elissa|27/09/2010 12:46:32|A
CC_58939495|PRE - Trankil ELISSA|Elissa|22/03/2011 15:57:15|S
CC_59659623|PRE - Elissa 300%|Elissa|23/05/2011 09:59:33|A
CC_57709651|PRE - New Elissa|Elissa|26/07/2011 09:31:02|A
CC_56947964|PRE - 1=11|Residentiels|14/05/2010 14:27:08|A
CC_58048173|PRE - Trankil ELISSA|Elissa|17/09/2010 13:23:48|A
CC_55828577|PRE - TT 1500%|Residentiels|05/11/2010 12:00:59|A
CC_59929003|PRE - 900 bonus|Residentiels|14/11/2012 11:07:42|A
CC_52919067|PRE - TT 1500%|Residentiels|18/03/2011 18:57:02|A
CC_58589077|PRE - 900 bonus|Residentiels|20/10/2010 17:55:28|A
CC_58579734|PRE - Double Reinstal|Residentiels|06/09/2011 16:21:11|A
CC_56759007|PRE - TT 1000%|Residentiels|17/12/2010 10:25:25|A
CC_53929062|PRE - 900 bonus|Residentiels|23/09/2010 08:22:01|A
CC_53789364|PRE - New Elissa|Elissa|08/11/2010 10:14:15|A
CC_50199707|PRE - TT 1500%|Residentiels|11/01/2011 09:14:52|A
CC_58309763|PRE - Double|Residentiels|07/07/2011 11:15:01|A
CC_59029763|PRE - TT 1500%|Residentiels|16/07/2011 09:45:00|A
CC_58709891|PRE - Trankil TT|Residentiels|07/08/2011 21:10:36|A
CC_59019918|PRE - 1=11|Residentiels|08/09/2011 14:49:07|A
CC_53357841|PRE - TT 1500%|Residentiels|05/05/2010 08:19:13|A
CC_57157984|PRE - Double|Residentiels|27/02/2010 13:56:34|A
CC_54718391|PRE - Double Reinstal|Residentiels|22/04/2010 10:59:12|A
CC_57468837|PRE - Double|Residentiels|31/08/2010 10:00:07|A
CC_56389294|PRE - Double|Residentiels|08/02/2011 17:18:05|A
CC_57159297|PRE - TT 1500%|Residentiels|22/02/2011 09:22:30|A
CC_50319888|PRE - Trankil TT|Residentiels|04/09/2011 15:36:46|A
CC_56187772|PRE - 1=11|Residentiels|23/02/2010 09:43:54|A
CC_54308407|PRE - offre 40|Residentiels|27/10/2010 17:01:38|A
CC_51468514|PRE - 900 bonus|Residentiels|20/08/2010 10:52:35|A
CC_53179199|PRE - Double|Residentiels|15/11/2010 08:47:41|A
CC_57559794|PRE - Double Reinstal|Residentiels|17/07/2011 11:16:00|A
CC_5759998|PRE - 900 bonus|Residentiels|10/01/2009|S
CC_56487454|PRE - Double Reinstal|Residentiels|28/06/2007|S
CC_58287998|PRE - Trankil TT|Residentiels|05/04/2010 17:21:10|A
CC_53208633|PRE - 900 bonus|Residentiels|19/06/2010 18:07:21|A
CC_56938736|PRE - TT 1500%|Residentiels|01/09/2010 12:15:34|A
CC_58978818|PRE - TT 1500%|Enterprise/SME|12/05/2010 04:08:21|A
CC_51438819|PRE - Tawwa|Residentiels|13/05/2010 14:53:24|A
CC_57599686|PRE - TT 1500%|Enterprise/SME|07/12/2010 23:36:51|A
CC_57149778|PRE - 900 bonus|Residentiels|10/08/2011 09:19:44|A
CC_55799793|PRE - Trankil TT|Residentiels|18/07/2011 19:19:46|A
CC_59779800|PRE - Double|Residentiels|09/08/2011 09:55:17|A
CC_56637825|PRE - 900 bonus|Residentiels|12/10/2010 11:03:02|A
CC_59578547|PRE - Trankil TT|Residentiels|07/01/2011 18:02:16|A
CC_58468635|PRE - TT 1500%|Residentiels|07/06/2010 17:01:59|A
CC_59888652|PRE - TT 1500%|Residentiels|29/07/2010 00:43:47|A
CC_57058824|PRE - 900 bonus|Residentiels|04/06/2010 20:11:44|S
CC_57208295|PRE - Elissa 300%|Elissa|04/08/2010 13:31:27|S
CC_55118408|PRE - TT 1500%|Residentiels|14/07/2010 11:47:43|A
CC_58318614|PRE - Trankil TT|Residentiels|28/05/2010 12:38:27|A
CC_56168642|PRE - 1=11|Residentiels|29/05/2010 14:28:46|S
CC_53638868|PRE - AHLA|Residentiels|07/09/2010 11:20:33|A
CC_57359036|PRE - 900 bonus|Residentiels|20/09/2011 20:10:18|A
CC_58679921|PRE - 900 bonus|Residentiels|03/11/2011 11:08:25|A
CC_52699980|PRE - TT 1500%|Residentiels|30/03/2011 16:54:24|A
CC_55478696|PRE - Trankil TT|Residentiels|07/07/2010 11:25:00|A
CC_53727439|PRE - TT 1000%|Residentiels|20/09/2006|A
CC_56498227|PRE - Trankil ELISSA|Elissa|13/09/2010 22:58:32|A
CC_52438450|PRE - TT 1500%|Residentiels|21/10/2010 17:44:05|A
CC_50958499|PRE - TT 1500%|Residentiels|24/08/2010 10:02:55|A
CC_58378846|PRE - Trankil TT|Residentiels|28/08/2010 13:46:24|A
CC_52209987|PRE - TT 1500%|Residentiels|13/04/2011 17:45:23|A
CC_51937784|PRE - TT 1500%|Residentiels|25/03/2010 10:03:26|A
CC_53767869|PRE - TT 1000%|Enterprise/SME|07/04/2010 10:54:39|A
CC_50058485|PRE - TT 1000%|Residentiels|08/09/2010 13:58:11|A
CC_51878680|PRE - 900 bonus|Residentiels|27/08/2010 08:39:10|A
CC_55478820|PRE - TT 1500%|Enterprise/SME|21/05/2010 12:09:05|A
CC_51098888|PRE - Double|Residentiels|26/11/2010 10:49:44|A
CC_56018950|PRE - TT 1500%|Residentiels|03/01/2011 16:38:32|A
CC_56509007|PRE - Binetna|Residentiels|26/01/2011 16:04:34|A
CC_54389380|PRE - Trankil ELISSA|Elissa|16/11/2010 20:15:29|A
CC_50719636|PRE - New Elissa|Elissa|07/06/2011 17:46:38|A
CC_56729674|PRE - TT 1500%|Enterprise/SME|29/11/2010 13:45:00|A
CC_50189680|PRE - Corporate Optimum Family|Enterprise/SME|07/12/2010 17:20:31|A
CC_52397456|PRE - TT 1500%|Residentiels|12/08/2006|A
CC_50477515|PRE - TT 1500%|Residentiels|01/04/2010 16:07:44|A
CC_51677796|PRE - Trankil TT|Residentiels|18/05/2010 09:12:38|A
CC_59737911|PRE - TT 1000%|Residentiels|08/07/2010 16:43:11|A
CC_59117917|PRE - Double|Residentiels|25/10/2010 12:37:11|A
CC_56298414|PRE - TT 1500%|Residentiels|28/09/2010 10:25:35|A
CC_56768546|PRE - Double Reinstal|Residentiels|28/09/2010 13:26:04|A
CC_56718562|PRE - TT 1500%|Residentiels|14/12/2010 16:24:36|A
CC_57048598|PRE - TT 1000%|Residentiels|03/07/2010 18:20:08|A
CC_50668660|PRE - Trankil TT|Residentiels|13/06/2010 11:44:54|A
CC_50468737|PRE - Double|Residentiels|30/07/2010 09:23:57|A
CC_51248777|PRE - TT 1500%|Residentiels|10/08/2010 17:46:26|A
CC_57219216|PRE - TT 1500%|Residentiels|09/01/2011 09:19:57|A
CC_56609672|PRE - Corporate Optimum Family|Enterprise/SME|18/11/2010 12:44:16|A
CC_54339759|PRE - Trankil TT|Residentiels|21/07/2011 10:12:55|A
CC_52137719|PRE - Double|Residentiels|06/07/2010 09:00:09|A
CC_57169003|PRE - TT 1500%|Residentiels|26/10/2010 17:01:31|A
CC_50729233|PRE - Double Reinstal|Residentiels|22/01/2011 10:35:47|A
CC_5278300|PRE - New Elissa|Elissa|22/04/2010 09:26:58|A
CC_54077443|PRE - 900 bonus|Residentiels|06/07/2006|A
CC_59208103|PRE - 900 bonus|Residentiels|01/04/2010 11:42:56|A
CC_51818384|PRE - 900 bonus|Residentiels|07/05/2010 18:17:16|A
CC_51278388|PRE - TT 1500%|Residentiels|22/04/2010 15:25:25|A
CC_53748521|PRE - 900 bonus|Residentiels|11/08/2010 15:54:17|A
CC_53578578|PRE - Double|Residentiels|13/06/2011 15:54:42|A
CC_53168680|PRE - TT 1500%|Residentiels|05/09/2010 22:50:28|A
CC_52598756|PRE - TT 1500%|Residentiels|07/09/2010 12:07:07|A
CC_54649492|PRE - Trankil ELISSA|Elissa|31/01/2011 20:31:04|A
CC_56619689|PRE - TT 1000%|Enterprise/SME|08/12/2010 03:00:04|A
CC_56249700|PRE - TT 1500%|B2B2C amicale|29/12/2010 00:15:45|A
CC_58299830|PRE - Trankil TT|Residentiels|05/03/2012 10:04:13|A
CC_59378588|PRE - TT 1500%|Residentiels|06/09/2010 21:30:48|A
CC_50888624|PRE - Double|Residentiels|02/06/2010 14:11:27|A
CC_59198636|PRE - 900 bonus|Residentiels|20/07/2010 10:06:49|A
CC_59708841|PRE - Day Pass|Residentiels|17/06/2010 16:46:04|A
CC_51568898|PRE - TT 1000%|Residentiels|01/04/2011 15:26:39|A
CC_52499004|PRE - TT 1500%|Residentiels|10/01/2012 17:48:20|S
CC_52099008|PRE - TT 1000%|Residentiels|30/01/2011 10:07:38|A
CC_58719039|PRE - TT 1500%|Residentiels|04/10/2011 15:37:37|A
CC_57119069|PRE - Trankil TT|Residentiels|05/04/2011 16:31:33|A
CC_55249562|PRE - New Elissa|Elissa|04/04/2011 12:43:09|A
CC_55389717|PRE - TT 1000%|Residentiels|20/05/2011 15:10:18|A
CC_56099880|PRE - TT 1500%|Residentiels|05/02/2012 11:52:54|A
CC_53429886|PRE - 900 bonus|Residentiels|17/08/2011 14:35:20|A
CC_53397692|PRE - TT 1500%|Residentiels|02/02/2010 15:02:05|S
CC_57398362|PRE - Classe_Regions|Residentiels|20/04/2010 15:14:26|A
CC_52768740|PRE - Double Reinstal|Residentiels|06/10/2010 10:01:36|A
CC_53639246|PRE - TT 1500%|Residentiels|09/02/2011 19:19:45|A
CC_53189305|PRE - Trankil TT|Residentiels|28/09/2010 15:19:34|A
CC_51167937|PRE - Trankil TT|Residentiels|23/02/2010 11:11:54|A
CC_59538091|PRE - TT 1500%|Residentiels|02/06/2010 18:19:29|A
CC_52448135|PRE - New Elissa|Elissa|16/10/2010 10:42:24|A
CC_58718516|PRE - TT 1500%|Residentiels|21/08/2010 08:59:19|A
CC_54398595|PRE - 1=11|Residentiels|02/07/2010 11:01:13|A
CC_59828602|PRE - 900 bonus|Residentiels|23/04/2010 13:28:35|A
CC_56328627|PRE - Trankil TT|Residentiels|11/06/2010 16:08:14|A
CC_58688666|PRE - 900 bonus|Residentiels|01/09/2010 00:34:11|A
CC_55688677|PRE - TT 1000%|Residentiels|08/09/2010 10:38:04|A
CC_55168682|PRE - 900 bonus|Residentiels|04/02/2014 09:31:51|A
CC_56608848|PRE - TT 1000%|Residentiels|16/09/2010 11:19:09|A
CC_55269043|PRE - TT 1500%|Residentiels|14/03/2011 12:26:18|A
CC_57329073|PRE - Trankil TT|Residentiels|10/02/2011 18:54:10|A
CC_59819187|PRE - Oulidha 1000%|Residentiels|14/06/2011 15:05:35|A
CC_54779827|PRE - 900 bonus|Residentiels|25/07/2011 18:03:14|A
CC_50177704|PRE - 900 bonus|Residentiels|22/07/2010 10:23:58|A
CC_59538481|PRE - Double|Residentiels|24/08/2010 15:55:11|A
CC_57438723|PRE - Double|Residentiels|30/06/2010 09:53:32|A
CC_53589365|PRE - Trankil ELISSA|Elissa|23/11/2010 16:03:24|A
CC_56249792|PRE - TT 1000%|Residentiels|14/09/2011 10:24:38|A
CC_5078920|PRE - New Elissa|Elissa|24/02/2010 09:29:07|A
CC_50278592|PRE - TT 1500%|Residentiels|07/11/2010 14:28:24|S
CC_54708638|PRE - TT 1000%|Residentiels|18/06/2010 08:49:00|A
CC_51198851|PRE - TT 1500%|Residentiels|16/12/2010 15:32:31|S
CC_58518890|PRE - Family Connect|Entreprise/Soho|14/07/2011 11:54:24|A
CC_50149019|PRE - TT 1500%|Residentiels|16/09/2010 11:27:30|A
CC_57699136|PRE - 900 bonus|Residentiels|08/11/2010 08:30:48|A
CC_55679766|PRE - TT 1500%|Residentiels|21/09/2011 08:34:06|A
CC_56987476|PRE - TT 1500%|Residentiels|06/05/2010 08:42:38|A
CC_54447519|PRE - TT 1000%|Residentiels|02/05/2010 21:18:35|A
CC_59807875|PRE - TT 1500%|Residentiels|24/12/2010 15:03:54|A
CC_53788517|PRE - TT 300%|Residentiels|30/08/2010 17:50:04|A
CC_52728651|PRE - 900 bonus|Residentiels|14/06/2010 11:16:21|A
CC_51838662|PRE - Day Pass|Residentiels|15/06/2010 09:16:29|A
CC_57748928|PRE - TT 1000%|Residentiels|10/01/2011 16:05:58|A
CC_56529014|PRE - Double Reinstal|Residentiels|07/01/2011 17:31:00|A
CC_57319060|PRE - Double Reinstal|Residentiels|11/10/2010 19:12:46|A
CC_53799093|PRE - TT 1500%|Residentiels|19/04/2011 11:10:16|A
CC_58519758|PRE - SIGOUNDA|Residentiels|27/05/2011 10:19:08|S
CC_56179903|PRE - TT 1500%|Residentiels|23/08/2011 15:19:51|A
CC_52067998|PRE - TT 1500%|Residentiels|11/04/2010 11:21:00|A
CC_59238787|PRE - TT 1500%|Residentiels|20/08/2010 10:04:35|A
CC_55779202|PRE - 900 bonus|Residentiels|02/02/2011 14:36:10|A
CC_53898595|PRE - TT 1500%|Residentiels|02/08/2010 12:45:34|A
CC_58628608|PRE - TT 1000%|Residentiels|10/05/2010 09:04:04|A
CC_59069186|PRE - 900 bonus|Residentiels|04/04/2011 13:49:44|A
CC_5638793|PRE - New Elissa|Elissa|04/04/2010 15:23:37|A
CC_52747976|PRE - Taraji Mobile 300%|Residentiels|23/03/2011 11:28:43|A
CC_54938015|PRE - TT 1500%|Residentiels|10/02/2010 17:02:11|A
CC_56258327|PRE - New Elissa|Elissa|30/09/2010 16:49:26|S
CC_52668352|PRE - Trankil TT|Residentiels|20/04/2010 08:46:37|A
CC_58858623|PRE - TT 1500%|Residentiels|18/07/2010 09:43:28|A
CC_51668625|PRE - Double|Residentiels|07/06/2010 10:56:57|A
CC_52258653|PRE - TT 1000%|Residentiels|24/06/2010 11:07:46|A
CC_58218899|PRE - TT 1500%|Residentiels|28/12/2010 10:56:09|A
CC_52748933|PRE - TT 1500%|Residentiels|22/01/2011 12:12:05|A
CC_56548956|PRE - Double|Residentiels|22/02/2011 12:50:11|A
CC_58548992|PRE - TT 1000%|Residentiels|30/07/2010 13:32:12|A
CC_50989245|PRE - TT 1500%|Residentiels|07/01/2011 18:13:51|A
CC_53159743|PRE - AHLA|Residentiels|30/05/2011 17:37:29|A
CC_52069991|PRE - TT 1500%|Residentiels|29/03/2011 18:09:14|A
CC_59808651|PRE - 900 bonus|Residentiels|29/06/2010 10:49:19|A
CC_54078992|PRE - Trankil TT|Residentiels|27/07/2010 14:22:05|A
CC_50299008|PRE - 900 bonus|Residentiels|26/12/2010 11:38:12|A
CC_55549157|PRE - 900 bonus|Residentiels|01/03/2011 11:13:51|A
CC_5878728|PRE - New Elissa|Elissa|26/04/2010 19:17:22|A
CC_5129291|PRE - Elissa 300%|Elissa|31/03/2010 17:41:31|A
CC_51757601|PRE - TT 1000%|Residentiels|05/03/2010 14:44:14|A
CC_57187759|PRE - Oulidha 1000%|Residentiels|22/03/2010 12:09:24|A
CC_55687789|PRE - Trankil TT|Residentiels|02/04/2010 09:28:17|A
CC_53337913|PRE - Trankil TT|Residentiels|09/09/2011 12:45:06|A
CC_55078004|PRE - Trankil TT|Residentiels|24/04/2010 17:02:23|A
CC_53128524|PRE - TT 1500%|Residentiels|19/08/2010 17:25:20|A
CC_59548641|PRE - TT 1500%|Residentiels|20/06/2010 13:18:16|A
CC_52738740|PRE - SIGOUNDA|Residentiels|06/10/2010 16:01:02|S
CC_55758742|PRE - TT 1500%|Residentiels|02/10/2010 13:27:45|A
CC_51118867|PRE - Double|Residentiels|21/08/2010 09:52:36|A
CC_53349307|PRE - Trankil TT|Residentiels|06/10/2010 11:07:13|A
CC_57799312|PRE - TT 1500%|Enterprise/SME|08/10/2010 15:04:41|A
CC_52977659|PRE - TT 1500%|Residentiels|26/05/2010 12:35:55|A
CC_58287816|PRE - TT 1500%|Residentiels|09/06/2010 10:49:30|A
CC_53367888|PRE - Oulidha 1000%|Residentiels|10/02/2010 10:53:07|A
CC_53208470|PRE - 900 bonus|Residentiels|09/09/2010 10:06:22|A
CC_51468536|PRE - TT 1500%|Residentiels|12/10/2010 19:08:08|A
CC_59868588|PRE - 900 bonus|Residentiels|16/09/2010 19:32:02|A
CC_56668665|PRE - Oulidha 1000%|Residentiels|01/09/2010 16:00:35|A
CC_55218673|PRE - TT 1500%|Residentiels|12/08/2010 07:00:40|A
CC_56448699|PRE - 1=11|Residentiels|09/08/2010 11:25:29|A
CC_58388923|PRE - TT 1500%|Residentiels|11/04/2011 14:36:34|S
CC_50129026|PRE - Trankil TT|Residentiels|06/05/2012 09:41:10|S
CC_54119033|PRE - Double|Residentiels|15/11/2010 16:37:29|A
CC_56879044|PRE - 900 bonus|Residentiels|17/02/2011 17:39:16|A
CC_55879167|PRE - TT 1500%|Residentiels|05/02/2011 12:51:32|S
CC_52269830|PRE - 900 bonus|Residentiels|08/05/2011 16:04:51|A
CC_5927429|PRE - New Elissa|Elissa|12/07/2010 10:18:03|A
CC_51777643|PRE - TT 1500%|Residentiels|03/05/2010 10:52:15|A
CC_52127919|PRE - TT 1500%|Residentiels|26/07/2011 14:10:31|S
CC_51838804|PRE - TT 1500%|Residentiels|20/05/2011 15:32:27|A
CC_59869305|PRE - 900 bonus|Residentiels|30/09/2010 13:01:58|A
CC_59449933|PRE - Double|Residentiels|20/02/2011 11:29:17|A
CC_55697439|PRE - TT 1500%|Residentiels|22/03/2007|A
CC_55967536|PRE - TT 1000%|Residentiels|18/04/2010 17:37:10|A
CC_53127683|PRE - Corporate Optimum Family|Enterprise/SME|13/03/2010 11:56:56|S
CC_58117781|PRE - TT 1500%|Residentiels|25/02/2010 14:51:00|A
CC_54347908|PRE - Double|Residentiels|24/03/2010 10:04:09|A
CC_55467933|PRE - Trankil TT|Residentiels|12/02/2010 11:24:15|A
CC_50518045|PRE - Trankil TT|Residentiels|12/03/2010 11:25:44|A
CC_58898118|PRE - Elissa 300%|Elissa|27/07/2010 12:00:59|A
CC_54138589|PRE - 900 bonus|Residentiels|12/07/2010 23:18:07|A
CC_50088675|PRE - 900 bonus|Residentiels|29/08/2010 12:59:18|A
CC_53948692|PRE - Trankil TT|Residentiels|15/07/2010 10:17:11|A
CC_57098833|PRE - TT 1500%|Enterprise/SME|12/06/2010 04:36:34|A
CC_53118864|PRE - 1=11|Enterprise/SME|23/09/2010 13:27:36|A
CC_59269010|PRE - Trankil TT|Residentiels|22/03/2011 12:36:28|A
CC_57489022|PRE - Binetna|Residentiels|26/10/2010 09:54:23|A
CC_52989489|PRE - Trankil TT|Enterprise/SME|12/10/2010 13:55:22|A
CC_59769550|PRE - Corporate Optimum Family|Enterprise/SME|13/10/2010 11:40:57|A
CC_52969576|PRE - Trankil ELISSA|Elissa|13/04/2011 08:53:20|A
CC_59949604|PRE - New Elissa|Elissa|27/04/2011 17:17:39|S
CC_52789674|PRE - Corporate Optimum Family|Residentiels|25/11/2010 16:17:08|A
CC_51957926|PRE - 900 bonus|Residentiels|17/07/2010 09:39:04|A
CC_58758076|PRE - TT 1500%|Residentiels|25/04/2010 10:56:01|A
CC_57698887|PRE - Corporate Optimum Family|Residentiels|24/11/2010 14:23:10|A
CC_59029694|PRE - TT 1500%|Enterprise/SME|13/12/2010 20:12:11|A
CC_51499751|PRE - TT 1500%|Residentiels|02/07/2011 13:27:22|A
CC_5759562|PRE - Trankil ELISSA|Elissa|23/06/2010 12:00:44|A
CC_57518457|PRE - 900 bonus|Residentiels|05/08/2010 19:28:22|A
CC_57128579|PRE - Double Reinstal|Residentiels|28/01/2011 17:55:55|A
CC_59879015|PRE - TT 1000%|Residentiels|03/10/2010 18:10:23|A
CC_52119123|PRE - Binetna|Residentiels|11/04/2012 11:14:02|A
CC_51919206|PRE - Double|Residentiels|03/01/2011 20:23:17|A
CC_56637779|PRE - Trankil TT|Residentiels|12/03/2010 15:24:27|A
CC_57349281|Corporate Optimum Plus|Enterprise/KeyAccounts|03/03/2011 08:43:56|A
CC_52649009|PRE - TT 1500%|Residentiels|28/07/2011 19:53:52|A
CC_52207531|PRE - 900 bonus|Residentiels|27/04/2010 14:51:54|A
CC_52548378|PRE - Classe_Regions|Residentiels|06/04/2010 14:34:12|A
CC_50378997|PRE - Binetna|Residentiels|11/11/2012 11:35:41|A
CC_52309109|PRE - TT 1000%|Residentiels|16/10/2010 10:57:01|A
CC_51029912|PRE - Double|Residentiels|04/10/2011 10:23:56|A
CC_51359940|PRE - TT 1000%|Residentiels|26/03/2011 15:49:21|A
CC_51217593|PRE - TT 1500%|Residentiels|05/02/2010 09:31:02|A
CC_54877788|PRE - Double Reinstal|Residentiels|23/02/2010 11:34:01|A
CC_53147948|PRE - Double|Residentiels|07/02/2010 11:48:24|A
CC_54808365|PRE - Classe_Regions|Residentiels|15/05/2010 09:27:37|A
CC_57918377|PRE - Day Pass|Residentiels|16/04/2010 15:08:56|S
CC_59968820|PRE - Corporate Optimum Family|Enterprise/SME|21/05/2010 16:08:43|A
